,SUBS_ID,DATE_CALC,TARIFF_ID,CHARGE,SUPPORT_4G,SUPPORT_3G,LTE_TRAFF_FLAG,SMS_IN_CNT,SMS_OUT_CNT,CALLS_IN_CNT,CALLS_OUT_CNT,LIFE_TIME,DURATION_IN_MIN,DURATION_OUT_MIN,DATA_TRAFFIC_MB,SESSIONS_CNT,RECHARGE,RECHARGE_CNT,Выборка,tariff_changed
66026,1594485,2019-09-01,588.0,250.0,0,0,1.0,79,3,293,171,5397.0,368,214.8,8069.78,2054,200.0,1,1,1
66066,1594994,2019-07-01,260.0,132.99,0,0,0.0,206,4,174,226,5336.0,255,372.58,0.0,0,150.0,1,1,1
66067,1594994,2019-08-01,260.0,151.73,0,0,0.0,228,0,75,93,5367.0,114,182.88,0.0,0,200.0,2,1,1
66068,1594994,2019-09-01,588.0,344.88,0,0,1.0,160,9,145,250,5397.0,207,383.38,726.76,443,300.0,2,1,1
66105,1595739,2019-07-01,135.0,334.6,1,1,1.0,102,18,88,115,5340.0,223,207.77,916.37,2606,300.0,1,1,1
66106,1595739,2019-08-01,588.0,1056.0,1,1,1.0,143,16,155,178,5371.0,248,350.52,1131.67,2489,1400.0,5,1,1
66107,1595739,2019-09-01,588.0,258.0,1,1,1.0,115,25,229,251,5401.0,500,331.8,596.22,2248,0.0,0,1,1
66189,1597604,2019-07-01,130.0,168.79,1,1,1.0,325,22,217,272,5336.0,633,1155.97,7062.74,3888,150.0,1,1,1
66190,1597604,2019-08-01,130.0,134.39,1,1,1.0,272,5,240,333,5367.0,926,1352.73,3498.84,1721,310.0,2,1,1
66191,1597604,2019-09-01,588.0,282.0,1,1,1.0,294,7,175,254,5397.0,451,984.7,17642.47,2644,150.0,1,1,1
66201,1597934,2019-07-01,588.0,322.9,0,0,1.0,334,7,141,173,5371.0,297,419.33,5818.07,1239,500.0,5,1,1
66202,1597934,2019-08-01,590.0,465.9,0,0,1.0,271,14,213,231,5402.0,363,601.93,13691.47,1407,500.0,1,1,1
66203,1597934,2019-09-01,590.0,423.0,0,0,1.0,229,9,137,138,5432.0,317,355.73,12584.76,1741,200.0,1,1,1
66225,1598199,2019-07-01,130.0,366.49,0,1,0.0,304,28,201,290,5336.0,446,567.42,0.0,0,500.0,2,1,1
66226,1598199,2019-08-01,130.0,469.09,0,1,0.0,346,21,278,406,5367.0,479,694.58,352.27,141,550.0,2,1,1
66227,1598199,2019-09-01,588.0,521.7,1,1,1.0,273,40,294,308,5397.0,712,701.18,7885.15,1163,300.0,1,1,1
66447,1603488,2019-07-01,590.0,458.5,1,1,1.0,64,0,25,93,5340.0,257,407.43,23050.97,3290,300.0,1,1,1
66448,1603488,2019-08-01,610.0,341.0,1,1,1.0,75,2,25,91,5371.0,66,252.08,19245.9,3388,350.0,1,1,1
66449,1603488,2019-09-01,610.0,350.5,1,1,1.0,57,1,16,81,5401.0,106,293.55,21851.66,3015,300.0,1,1,1
66465,1603814,2019-07-01,135.0,322.49,1,1,1.0,94,0,20,26,5371.0,46,28.6,1222.67,1668,300.0,1,1,1
66466,1603814,2019-08-01,135.0,350.0,1,1,1.0,100,1,22,19,5402.0,39,36.47,799.62,1490,350.0,2,1,1
66467,1603814,2019-09-01,524.0,489.0,1,1,1.0,117,0,10,39,5432.0,10,54.02,657.26,1555,408.34,3,1,1
66768,1610242,2019-07-01,134.0,310.0,1,1,1.0,206,52,412,404,5346.0,592,705.25,1168.1,1661,0.0,0,1,1
66769,1610242,2019-08-01,588.0,518.0,1,1,1.0,183,28,215,237,5377.0,442,494.62,1931.37,1521,0.0,0,1,1
66770,1610242,2019-09-01,588.0,697.0,1,1,1.0,196,46,274,367,5407.0,484,760.38,775.77,1693,1150.0,4,1,1
66885,1613130,2019-07-01,135.0,350.8,1,1,1.0,136,8,77,137,5340.0,144,294.07,1210.75,1206,350.0,1,1,1
66886,1613130,2019-08-01,135.0,657.8,1,1,1.0,140,10,105,161,5371.0,342,340.15,1218.55,1016,550.0,2,1,1
66887,1613130,2019-09-01,588.0,255.0,1,1,1.0,104,8,70,144,5401.0,188,476.83,3151.99,963,296.0,1,1,1
66993,1615427,2019-07-01,121.0,163.3,1,1,0.0,120,5,155,81,5343.0,378,116.5,0.0,0,0.0,0,1,1
66994,1615427,2019-08-01,610.0,664.75,1,1,1.0,129,4,140,32,5374.0,394,35.85,454.1,118,650.0,3,1,1
66995,1615427,2019-09-01,610.0,303.0,1,1,1.0,167,7,180,113,5404.0,573,298.57,4548.12,3597,500.0,2,1,1
67131,1618187,2019-07-01,300.0,123.3,1,1,1.0,39,7,52,60,5382.0,491,200.73,0.05,71,0.0,0,1,1
67132,1618187,2019-08-01,300.0,190.2,1,1,1.0,29,3,54,33,5413.0,579,172.35,0.02,30,200.0,1,1,1
67133,1618187,2019-09-01,588.0,265.99,1,1,1.0,55,2,54,54,5443.0,664,288.32,1392.85,1371,500.0,2,1,1
67299,1622470,2019-07-01,300.0,104.8,0,0,0.0,105,6,68,79,5371.0,164,167.35,0.0,0,0.0,0,1,1
67300,1622470,2019-08-01,300.0,166.4,0,0,0.0,98,10,56,64,5402.0,119,139.2,0.0,0,0.0,0,1,1
67301,1622470,2019-09-01,524.0,287.8,0,0,1.0,113,12,58,64,5432.0,155,160.43,44.38,294,0.0,0,1,1
67350,1623471,2019-07-01,548.0,660.1,1,1,1.0,388,4,154,223,5334.0,215,436.93,8310.81,6440,800.0,3,1,1
67351,1623471,2019-08-01,610.0,566.2,1,1,1.0,470,3,209,283,5365.0,250,738.37,12467.28,8268,500.0,4,1,1
67425,1625094,2019-07-01,560.0,301.8,1,1,1.0,107,2,85,137,5342.0,142,191.13,12343.65,1632,310.0,1,1,1
67426,1625094,2019-08-01,610.0,313.6,1,1,1.0,107,4,70,154,5373.0,61,192.48,21200.3,1807,310.0,1,1,1
67427,1625094,2019-09-01,610.0,310.0,1,1,1.0,124,3,56,90,5403.0,51,83.5,19904.5,3369,310.0,1,1,1
67467,1625862,2019-07-01,260.0,62.43,0,1,0.0,119,0,46,18,5339.0,95,26.07,0.0,0,100.0,1,1,1
67468,1625862,2019-08-01,588.0,263.0,0,0,1.0,143,2,51,25,5370.0,166,27.77,582.07,320,200.0,1,1,1
67469,1625862,2019-09-01,588.0,266.0,0,0,1.0,154,0,49,42,5400.0,213,63.45,308.25,995,250.0,1,1,1
67863,1634052,2019-07-01,135.0,302.0,1,1,1.0,91,5,58,94,5329.0,80,302.52,3634.51,2615,350.0,1,1,1
67864,1634052,2019-08-01,588.0,250.0,1,1,1.0,111,10,177,219,5360.0,480,983.3,5371.32,5461,170.0,1,1,1
67865,1634052,2019-09-01,588.0,304.0,1,1,1.0,125,2,161,202,5390.0,315,638.22,2422.43,4506,260.0,1,1,1
67905,1634944,2019-07-01,548.0,422.0,1,1,1.0,166,2,119,213,5371.0,196,416.78,14356.4,1910,420.0,2,1,1
67906,1634944,2019-08-01,610.0,370.0,1,1,1.0,207,3,102,163,5402.0,259,357.43,15073.39,1422,400.0,2,1,1
67907,1634944,2019-09-01,610.0,317.2,1,1,1.0,187,4,119,219,5432.0,215,509.43,14755.3,2555,320.0,1,1,1
67974,1636436,2019-07-01,135.0,612.59,0,1,0.0,91,1,29,53,5371.0,106,161.43,902.16,2403,616.0,3,1,1
67975,1636436,2019-08-01,588.0,535.0,0,1,0.0,102,0,20,44,5402.0,108,69.87,1212.85,2847,500.0,4,1,1
67976,1636436,2019-09-01,588.0,250.0,0,1,0.0,91,5,49,53,5432.0,146,132.48,1056.25,1963,250.0,1,1,1
67986,1636679,2019-07-01,523.0,479.81,0,1,0.0,209,7,298,231,5340.0,676,274.08,0.0,3,550.0,5,1,1
67987,1636679,2019-08-01,588.0,599.84,0,1,0.0,211,12,303,217,5371.0,523,230.57,0.34,7,655.0,5,1,1
67988,1636679,2019-09-01,588.0,276.0,0,1,0.0,190,28,209,176,5401.0,335,253.05,0.23,19,300.0,2,1,1
68118,1639402,2019-07-01,306.0,114.61,1,1,0.0,110,3,48,46,5381.0,196,419.93,0.0,0,100.0,1,1,1
68119,1639402,2019-08-01,588.0,287.05,1,1,0.0,200,8,29,57,5412.0,90,148.27,143.03,194,250.0,1,1,1
68120,1639402,2019-09-01,588.0,264.0,1,1,0.0,132,7,23,29,5442.0,96,176.13,137.23,72,250.0,1,1,1
68154,1639833,2019-07-01,135.0,302.0,1,1,1.0,125,2,70,87,5370.0,80,230.5,3596.7,1962,338.32,2,1,1
68155,1639833,2019-08-01,588.0,274.3,1,1,1.0,129,3,63,92,5401.0,50,175.3,1733.06,1796,300.0,1,1,1
68156,1639833,2019-09-01,588.0,250.0,1,1,1.0,122,4,33,79,5431.0,47,177.1,3693.08,2410,500.0,3,1,1
68235,1641329,2019-07-01,610.0,464.45,1,1,1.0,87,8,65,22,5329.0,95,29.13,64.18,440,0.0,0,1,1
68236,1641329,2019-08-01,610.0,228.6,1,1,1.0,37,3,81,18,5360.0,122,9.42,197.48,355,0.0,0,1,1
68237,1641329,2019-09-01,300.0,410.8,1,1,1.0,61,3,83,18,5390.0,180,39.73,40.54,395,100.0,1,1,1
68262,1642480,2019-07-01,300.0,14.1,0,1,0.0,77,1,27,15,5329.0,38,46.18,0.0,0,0.0,0,1,1
68263,1642480,2019-08-01,121.0,8.2,0,1,0.0,75,2,22,5,5360.0,13,8.15,0.0,2,0.0,0,1,1
68264,1642480,2019-09-01,121.0,6.8,0,1,0.0,19,1,14,4,5390.0,13,3.02,0.0,0,0.0,0,1,1
68331,1644235,2019-07-01,300.0,263.88,1,1,1.0,104,4,111,111,5340.0,170,185.7,0.05,81,200.0,1,1,1
68332,1644235,2019-08-01,300.0,397.84,1,1,1.0,90,6,174,150,5371.0,448,155.7,0.03,90,300.0,3,1,1
68333,1644235,2019-09-01,588.0,264.4,1,1,1.0,81,0,158,100,5401.0,223,211.65,2062.29,1200,600.0,2,1,1
68343,1644531,2019-07-01,135.0,648.0,1,1,1.0,299,39,107,129,5336.0,417,202.35,3717.19,2478,562.0,3,1,1
68344,1644531,2019-08-01,588.0,742.4,1,1,1.0,276,41,72,96,5367.0,343,256.5,1301.41,2599,620.0,2,1,1
68345,1644531,2019-09-01,588.0,324.0,1,1,1.0,303,62,83,108,5397.0,381,335.95,2667.48,2655,280.0,2,1,1
68391,1645396,2019-07-01,136.0,708.49,0,1,0.0,111,6,215,354,5370.0,697,1294.08,173.55,392,250.0,2,1,1
68392,1645396,2019-08-01,136.0,678.79,0,1,0.0,82,3,179,291,5401.0,658,1045.37,931.33,1793,650.0,2,1,1
68393,1645396,2019-09-01,590.0,1004.39,0,0,1.0,83,3,257,423,5431.0,956,1450.92,1937.22,2068,1005.05,3,1,1
68397,1645463,2019-07-01,300.0,887.9,1,1,0.0,112,35,138,203,5329.0,1251,1716.42,0.0,0,900.0,3,1,1
68398,1645463,2019-08-01,610.0,552.0,1,1,0.0,102,18,105,171,5360.0,1035,1265.3,0.0,0,600.0,2,1,1
68399,1645463,2019-09-01,610.0,677.4,1,1,0.0,169,41,121,195,5390.0,859,1091.12,0.0,0,556.0,3,1,1
68637,1650465,2019-07-01,135.0,311.53,1,1,1.0,195,18,208,137,5329.0,302,214.18,2082.66,1276,310.73,6,1,1
68638,1650465,2019-08-01,588.0,252.36,1,1,1.0,104,27,47,30,5360.0,81,53.38,864.35,445,303.0,1,1,1
68639,1650465,2019-09-01,588.0,250.0,1,1,1.0,157,29,167,85,5390.0,229,123.47,2209.25,1046,200.0,1,1,1
68640,1650467,2019-07-01,135.0,301.8,1,1,1.0,121,53,239,162,5378.0,475,532.7,905.87,1461,300.0,1,1,1
68641,1650467,2019-08-01,588.0,273.4,1,1,1.0,170,33,188,140,5409.0,366,435.58,1628.37,1384,250.0,1,1,1
68642,1650467,2019-09-01,588.0,258.0,1,1,1.0,212,30,248,213,5439.0,515,632.83,982.75,1283,350.0,2,1,1
68679,1651093,2019-07-01,121.0,606.8,0,1,0.0,216,26,77,93,5329.0,327,246.72,0.0,0,587.8,2,1,1
68680,1651093,2019-08-01,121.0,271.6,1,1,0.0,193,4,105,72,5360.0,371,225.28,0.0,0,300.0,3,1,1
68681,1651093,2019-09-01,588.0,716.0,1,1,1.0,199,16,156,106,5390.0,739,434.02,309.59,478,650.0,5,1,1
68763,1652705,2019-07-01,588.0,250.0,1,1,1.0,144,3,77,41,5329.0,126,56.67,11649.61,3056,220.0,2,1,1
68764,1652705,2019-08-01,610.0,505.0,1,1,1.0,173,3,54,35,5360.0,41,39.25,10879.87,2096,510.0,3,1,1
68765,1652705,2019-09-01,121.0,34.0,0,0,1.0,134,10,59,30,5390.0,91,38.8,8542.08,1829,0.0,0,1,1
68937,1655121,2019-07-01,135.0,300.0,1,1,1.0,228,2,109,474,5377.0,343,1697.03,2362.72,2594,315.0,2,1,1
68938,1655121,2019-08-01,588.0,420.0,1,1,1.0,245,0,128,474,5408.0,635,1523.13,4507.43,2173,587.22,2,1,1
68961,1655484,2019-07-01,555.0,377.2,1,1,1.0,319,4,156,226,5329.0,560,652.03,2507.07,3016,451.0,3,1,1
68962,1655484,2019-08-01,555.0,267.4,1,1,1.0,221,4,126,159,5360.0,396,639.02,2030.0,2416,206.76,1,1,1
68963,1655484,2019-09-01,588.0,447.8,1,1,1.0,365,9,176,226,5390.0,744,786.6,3110.85,3101,400.0,1,1,1
69039,1656778,2019-07-01,121.0,76.2,0,1,0.0,36,0,81,75,5340.0,277,418.37,0.0,0,100.0,1,1,1
69040,1656778,2019-08-01,306.0,149.6,0,1,0.0,47,5,159,91,5371.0,553,378.45,1.5,13,100.0,1,1,1
69041,1656778,2019-09-01,306.0,152.28,0,1,0.0,24,7,205,82,5401.0,692,526.25,0.0,0,200.0,2,1,1
69171,1658990,2019-07-01,121.0,348.75,1,1,1.0,79,11,65,104,5329.0,72,179.93,0.02,22,500.0,1,1,1
69172,1658990,2019-08-01,588.0,575.1,1,1,1.0,71,2,80,118,5360.0,86,235.78,94.32,229,500.0,1,1,1
69173,1658990,2019-09-01,588.0,250.0,0,0,1.0,87,13,104,128,5390.0,131,190.17,1295.33,2134,500.0,1,1,1
69288,1661302,2019-07-01,134.0,343.9,1,1,1.0,195,2,150,196,5370.0,568,636.95,1295.76,1622,537.0,3,1,1
69289,1661302,2019-08-01,588.0,585.0,1,1,1.0,190,1,107,154,5401.0,425,477.22,1465.59,1188,379.0,3,1,1
69290,1661302,2019-09-01,588.0,250.0,1,1,1.0,126,0,133,85,5431.0,759,277.03,1254.54,1336,250.0,1,1,1
69321,1661856,2019-07-01,130.0,414.33,1,1,1.0,295,13,205,112,5340.0,558,141.22,3906.81,889,436.0,6,1,1
69322,1661856,2019-08-01,130.0,204.79,1,1,1.0,227,16,160,69,5371.0,222,102.65,1789.3,620,173.0,1,1,1
69323,1661856,2019-09-01,588.0,379.79,1,1,1.0,241,7,178,113,5401.0,291,172.62,2380.0,958,410.0,2,1,1
69354,1662311,2019-07-01,124.0,249.99,1,1,1.0,77,1,54,42,5329.0,331,207.0,1713.19,2193,250.0,1,1,1
69355,1662311,2019-08-01,610.0,593.39,1,1,1.0,74,3,55,75,5360.0,269,421.6,3597.69,1457,500.0,3,1,1
69356,1662311,2019-09-01,588.0,252.0,1,1,1.0,46,2,73,74,5390.0,383,270.13,1349.98,2148,300.0,1,1,1
69429,1663639,2019-07-01,300.0,16.2,1,1,0.0,51,2,31,7,5336.0,173,46.6,0.0,0,0.0,0,1,1
69430,1663639,2019-08-01,300.0,256.1,1,1,0.0,66,7,65,21,5367.0,349,144.33,0.0,0,150.0,1,1,1
69431,1663639,2019-09-01,610.0,250.8,1,1,0.0,64,2,67,61,5397.0,398,173.22,0.0,0,250.0,1,1,1
69447,1664127,2019-07-01,548.0,300.0,1,1,1.0,100,17,104,121,5329.0,218,280.9,32471.67,1704,700.0,2,1,1
69448,1664127,2019-08-01,588.0,256.0,1,1,1.0,132,23,104,134,5360.0,164,190.4,3229.31,1074,300.0,1,1,1
69449,1664127,2019-09-01,588.0,256.0,1,1,1.0,96,11,80,69,5390.0,180,98.57,4184.6,937,600.0,2,1,1
69465,1664491,2019-07-01,524.0,268.6,0,0,1.0,235,50,47,111,5329.0,96,247.37,1068.6,475,200.0,1,1,1
69466,1664491,2019-08-01,524.0,294.65,0,0,1.0,304,92,12,51,5360.0,20,90.4,5091.51,615,500.0,3,1,1
69467,1664491,2019-09-01,588.0,389.0,0,0,1.0,189,72,21,59,5390.0,29,150.03,5351.38,908,250.0,1,1,1
69540,1665601,2019-07-01,548.0,2.0,1,1,0.0,135,1,12,0,5370.0,31,0.0,0.0,0,0.0,0,1,1
69541,1665601,2019-08-01,548.0,307.2,1,1,1.0,121,0,4,26,5401.0,4,69.83,2043.18,891,300.0,1,1,1
69542,1665601,2019-09-01,524.0,148.0,1,1,1.0,164,1,19,60,5431.0,32,133.4,896.02,689,149.0,2,1,1
69744,1669371,2019-07-01,124.0,382.24,1,1,1.0,159,9,256,170,5376.0,731,398.02,3627.39,5583,0.0,0,1,1
69745,1669371,2019-08-01,588.0,313.0,1,1,1.0,230,26,226,152,5407.0,662,438.75,5127.99,4702,450.0,2,1,1
69746,1669371,2019-09-01,588.0,361.0,1,1,1.0,257,43,368,199,5437.0,746,366.08,2625.19,6042,600.0,2,1,1
69819,1670646,2019-07-01,300.0,62.7,1,1,0.0,154,5,30,24,5376.0,98,60.85,0.0,0,100.0,2,1,1
69820,1670646,2019-08-01,555.0,358.47,1,1,1.0,174,13,16,18,5407.0,51,41.02,1154.23,1396,330.0,5,1,1
69821,1670646,2019-09-01,306.0,196.71,1,1,1.0,154,0,10,19,5437.0,15,44.22,1780.35,1682,194.0,2,1,1
69867,1671572,2019-07-01,134.0,310.0,1,1,1.0,238,5,326,149,5336.0,514,423.98,1622.42,1651,310.33,3,1,1
69868,1671572,2019-08-01,134.0,310.0,1,1,1.0,251,5,289,195,5367.0,520,431.45,1297.12,1471,370.5,4,1,1
69869,1671572,2019-09-01,559.0,601.7,1,1,1.0,257,9,303,211,5397.0,616,536.28,2262.09,1211,577.87,11,1,1
69963,1672811,2019-07-01,524.0,525.95,1,1,1.0,265,17,63,73,5339.0,60,85.13,11431.92,2662,400.0,2,1,1
69964,1672811,2019-08-01,588.0,430.0,1,1,1.0,177,7,52,54,5370.0,67,73.0,14033.16,2170,500.0,2,1,1
69965,1672811,2019-09-01,588.0,329.34,1,1,1.0,113,12,24,24,5400.0,23,31.53,5532.96,1252,500.0,1,1,1
70062,1674871,2019-07-01,300.0,277.9,0,0,0.0,160,0,74,118,5336.0,133,480.62,0.0,0,300.0,3,1,1
70063,1674871,2019-08-01,300.0,138.7,1,1,0.0,136,3,52,42,5367.0,167,154.22,0.0,1,100.0,1,1,1
70064,1674871,2019-09-01,588.0,346.2,1,1,1.0,131,3,50,35,5397.0,245,213.5,240.22,241,400.0,3,1,1
70095,1675893,2019-07-01,135.0,314.99,1,1,1.0,84,3,236,217,5370.0,399,295.72,3367.86,1808,200.0,1,1,1
70096,1675893,2019-08-01,135.0,367.5,1,1,1.0,95,2,252,207,5401.0,396,301.55,4730.53,1742,345.0,1,1,1
70097,1675893,2019-09-01,588.0,297.5,1,1,1.0,74,11,350,242,5431.0,490,342.05,4883.95,1618,320.0,1,1,1
70098,1676007,2019-07-01,300.0,0.0,0,1,0.0,20,0,3,0,5376.0,4,0.0,0.0,0,0.0,0,1,1
70099,1676007,2019-08-01,300.0,15.7,0,0,0.0,22,3,8,1,5407.0,18,0.25,0.0,0,0.0,0,1,1
70100,1676007,2019-09-01,555.0,197.2,0,0,1.0,69,0,46,4,5437.0,23,2.47,4635.97,3027,0.0,0,1,1
70101,1676115,2019-07-01,260.0,84.21,0,0,0.0,197,13,17,30,5329.0,29,32.32,0.0,0,150.0,1,1,1
70102,1676115,2019-08-01,588.0,327.78,0,0,1.0,214,15,63,50,5360.0,102,45.87,123.21,1107,170.0,1,1,1
70103,1676115,2019-09-01,588.0,300.0,0,0,1.0,172,3,66,44,5390.0,96,63.7,1609.52,3796,350.0,2,1,1
70146,1676821,2019-07-01,135.0,286.2,0,0,0.0,85,0,55,78,5329.0,150,116.73,0.0,0,300.0,3,1,1
70147,1676821,2019-08-01,135.0,359.0,0,0,0.0,121,4,131,247,5360.0,273,336.7,0.0,0,700.0,2,1,1
70148,1676821,2019-09-01,306.0,855.99,0,0,1.0,166,4,119,280,5390.0,286,434.28,12492.75,719,500.0,2,1,1
70461,1683155,2019-07-01,548.0,649.9,0,0,1.0,121,39,164,65,5369.0,397,224.8,11268.28,1821,700.0,4,1,1
70462,1683155,2019-08-01,548.0,634.9,0,0,1.0,147,35,168,53,5400.0,372,130.2,16814.96,1511,600.0,3,1,1
70463,1683155,2019-09-01,555.0,459.98,0,0,1.0,136,22,125,56,5430.0,159,55.28,6568.49,1146,400.0,1,1,1
70752,1689180,2019-07-01,130.0,385.48,1,1,1.0,62,7,21,21,5336.0,85,113.22,570.44,262,500.0,2,1,1
70753,1689180,2019-08-01,588.0,429.8,1,1,1.0,179,10,96,114,5367.0,433,560.28,840.43,617,300.0,1,1,1
70754,1689180,2019-09-01,588.0,280.0,1,1,1.0,189,9,97,67,5397.0,308,251.2,1525.58,505,300.0,2,1,1
70755,1689294,2019-07-01,135.0,323.3,1,1,1.0,261,4,89,165,5336.0,336,769.98,1488.81,1754,600.0,2,1,1
70756,1689294,2019-08-01,135.0,657.0,1,1,1.0,231,5,82,188,5367.0,337,1088.98,5306.33,1933,600.0,2,1,1
70757,1689294,2019-09-01,591.0,580.0,1,1,0.0,325,12,46,83,5397.0,213,452.73,0.0,0,200.0,1,1,1
70899,1691641,2019-07-01,300.0,127.92,1,1,1.0,89,2,20,11,5336.0,52,19.05,1804.07,732,150.0,1,1,1
70900,1691641,2019-08-01,610.0,170.56,1,1,1.0,128,1,17,10,5367.0,36,4.72,4468.02,1476,350.0,3,1,1
70901,1691641,2019-09-01,610.0,153.6,1,1,1.0,101,4,29,16,5397.0,84,27.73,1101.41,845,100.0,1,1,1
71049,1695126,2019-07-01,135.0,325.0,1,1,1.0,95,4,105,257,5336.0,260,1082.5,4605.98,2124,650.0,4,1,1
71050,1695126,2019-08-01,135.0,816.9,1,1,1.0,112,24,145,203,5367.0,417,749.65,4389.89,1969,677.0,3,1,1
71051,1695126,2019-09-01,588.0,250.0,1,1,1.0,77,12,167,148,5397.0,477,391.67,5310.32,2110,50.0,1,1,1
71127,1696784,2019-07-01,135.0,10.0,1,1,1.0,50,0,59,54,5336.0,114,79.73,788.04,629,0.0,0,1,1
71128,1696784,2019-08-01,135.0,364.4,1,1,1.0,84,2,104,98,5367.0,436,374.33,5857.13,3263,600.0,2,1,1
71129,1696784,2019-09-01,588.0,252.0,1,1,1.0,103,5,187,165,5397.0,644,539.75,2847.64,1757,50.0,1,1,1
71169,1697355,2019-07-01,135.0,300.0,1,1,1.0,230,19,270,210,5326.0,348,271.43,3125.15,4447,350.0,1,1,1
71170,1697355,2019-08-01,588.0,250.0,1,1,1.0,186,6,247,200,5357.0,360,289.97,2525.48,3471,350.0,1,1,1
71171,1697355,2019-09-01,588.0,250.0,1,1,1.0,199,15,266,227,5387.0,347,366.15,2186.35,5228,300.0,1,1,1
71190,1697902,2019-07-01,135.0,488.99,1,1,1.0,118,0,111,83,5336.0,171,174.95,5346.9,3612,600.0,2,1,1
71191,1697902,2019-08-01,135.0,350.0,1,1,1.0,74,0,122,94,5367.0,176,258.97,2803.84,2698,300.0,1,1,1
71192,1697902,2019-09-01,588.0,359.8,1,1,1.0,89,0,106,73,5397.0,154,189.08,2048.27,2556,300.0,1,1,1
71286,1699943,2019-07-01,121.0,130.2,0,1,0.0,46,1,84,187,5376.0,86,146.35,0.0,0,0.0,0,1,1
71287,1699943,2019-08-01,306.0,74.62,0,1,0.0,34,0,44,52,5407.0,63,33.07,0.01,4,200.0,1,1,1
71288,1699943,2019-09-01,306.0,69.96,0,1,0.0,20,0,76,75,5437.0,99,48.8,0.0,0,0.0,0,1,1
71289,1699973,2019-07-01,130.0,1188.75,1,1,1.0,158,3,259,229,5376.0,458,397.63,6396.96,2834,1150.0,5,1,1
71290,1699973,2019-08-01,588.0,722.15,1,1,1.0,163,7,279,250,5407.0,544,542.85,9816.82,2043,750.0,4,1,1
71291,1699973,2019-09-01,588.0,409.0,1,1,1.0,138,17,348,258,5437.0,821,646.55,10594.46,1361,407.0,2,1,1
71391,1701431,2019-07-01,135.0,315.4,0,1,0.0,361,106,271,327,5376.0,671,495.48,1688.69,3005,300.0,1,1,1
71392,1701431,2019-08-01,135.0,781.2,0,1,0.0,327,88,275,301,5407.0,612,525.8,1196.71,2458,675.0,5,1,1
71393,1701431,2019-09-01,588.0,558.9,0,1,0.0,397,91,248,283,5437.0,417,504.48,1021.57,1988,560.0,4,1,1
71514,1704020,2019-07-01,372.0,24.7,1,1,0.0,52,2,5,2,5336.0,12,1.18,0.0,0,0.0,0,1,1
71515,1704020,2019-08-01,610.0,198.5,1,1,1.0,74,2,19,44,5367.0,22,166.73,2924.12,2221,0.0,0,1,1
71516,1704020,2019-09-01,610.0,195.0,1,1,1.0,88,1,27,32,5397.0,36,76.27,503.99,873,1000.0,1,1,1
71544,1704844,2019-07-01,121.0,195.2,1,0,0.0,103,0,129,67,5326.0,389,151.25,0.0,0,200.0,1,1,1
71545,1704844,2019-08-01,524.0,360.0,1,0,0.0,101,0,81,78,5357.0,212,183.08,0.0,0,400.0,2,1,1
71546,1704844,2019-09-01,524.0,139.0,1,0,0.0,86,0,141,48,5387.0,485,54.5,0.0,0,300.0,1,1,1
71655,1706854,2019-07-01,135.0,513.2,1,1,1.0,895,2,221,207,5336.0,240,148.25,3238.37,2117,500.0,2,1,1
71656,1706854,2019-08-01,300.0,997.66,1,1,1.0,308,7,102,91,5367.0,102,63.67,76.02,560,1100.0,4,1,1
71657,1706854,2019-09-01,610.0,499.8,1,1,1.0,801,9,208,236,5397.0,216,143.8,574.72,749,300.0,1,1,1
71670,1707016,2019-07-01,135.0,611.6,1,1,1.0,414,10,202,179,5326.0,630,510.65,6869.56,3132,620.0,5,1,1
71671,1707016,2019-08-01,610.0,1467.0,1,1,1.0,608,10,185,118,5357.0,582,272.13,9795.81,2748,1464.0,11,1,1
71672,1707016,2019-09-01,610.0,250.0,1,1,1.0,347,13,269,145,5387.0,1168,407.9,6678.8,2552,268.0,1,1,1
71730,1708513,2019-07-01,548.0,428.0,0,0,1.0,224,23,86,60,5376.0,146,115.38,8912.17,1423,600.0,2,1,1
71731,1708513,2019-08-01,610.0,513.0,0,0,1.0,146,0,50,44,5407.0,85,180.38,8724.85,1222,300.0,1,1,1
71732,1708513,2019-09-01,610.0,305.0,0,0,1.0,175,7,39,25,5437.0,56,50.23,9108.64,2199,300.0,1,1,1
71877,1711240,2019-07-01,300.0,50.2,0,0,0.0,11,0,39,18,5326.0,145,68.6,0.0,0,90.0,1,1,1
71878,1711240,2019-08-01,300.0,75.7,0,0,0.0,4,0,38,24,5357.0,268,79.07,0.0,0,0.0,0,1,1
71879,1711240,2019-09-01,588.0,300.1,1,1,1.0,25,10,46,16,5387.0,256,40.93,121.5,313,340.0,2,1,1
71913,1711965,2019-07-01,300.0,341.59,1,1,0.0,242,68,162,165,5360.0,551,450.58,0.0,0,300.0,3,1,1
71914,1711965,2019-08-01,555.0,465.8,1,1,0.0,227,39,146,118,5391.0,473,274.72,191.84,394,520.0,5,1,1
71915,1711965,2019-09-01,555.0,368.8,1,1,0.0,148,34,190,131,5421.0,635,309.43,673.13,1592,290.0,2,1,1
71916,1711987,2019-07-01,130.0,393.79,1,1,1.0,472,24,302,376,5326.0,344,410.18,574.34,1548,500.0,1,1,1
71917,1711987,2019-08-01,588.0,484.5,1,1,1.0,371,63,540,656,5357.0,528,577.58,1315.73,2091,600.0,2,1,1
